Tipo de indicador;Actividad económica;Sexo;Periodo;Total
Régimen General;93.11 Gestión de instalaciones deportivas;Hombres;2019. Mes 11;30.960
Régimen General;93.11 Gestión de instalaciones deportivas;Hombres;2019. Mes 10;30.037
Régimen General;93.11 Gestión de instalaciones deportivas;Hombres;2019. Mes 09;28.257
Régimen General;93.11 Gestión de instalaciones deportivas;Hombres;2019. Mes 08;30.394
Régimen General;93.11 Gestión de instalaciones deportivas;Hombres;2019. Mes 07;31.108
Régimen General;93.11 Gestión de instalaciones deportivas;Hombres;2019. Mes 06;32.392
Régimen General;93.11 Gestión de instalaciones deportivas;Hombres;2019. Mes 05;29.350
Régimen General;93.11 Gestión de instalaciones deportivas;Hombres;2019. Mes 04;29.858
Régimen General;93.11 Gestión de instalaciones deportivas;Hombres;2019. Mes 03;30.261
Régimen General;93.11 Gestión de instalaciones deportivas;Hombres;2019. Mes 02;30.093
Régimen General;93.11 Gestión de instalaciones deportivas;Hombres;2019. Mes 01;29.710
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2025. Mes 12;27.424
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2025. Mes 11;26.968
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2025. Mes 10;26.523
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2025. Mes 09;24.598
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2025. Mes 08;25.775
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2025. Mes 07;26.880
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2025. Mes 06;27.612
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2025. Mes 05;25.959
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2025. Mes 04;25.938
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2025. Mes 03;25.969
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2025. Mes 02;25.705
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2025. Mes 01;25.327
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2024. Mes 12;25.618
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2024. Mes 11;25.195
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2024. Mes 10;24.821
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2024. Mes 09;23.251
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2024- Mes 08;24.183
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2024- Mes 07;25.127
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2024. Mes 06;26.007
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2024. Mes 05;24.013
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2024. Mes 04;24.231
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2024. Mes 03;24.649
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2024. Mes 02;24.332
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2024. Mes 01;24.098
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2023. Mes 12;24.317
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2023. Mes 11;24.023
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2023. Mes 10;23.896
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2023. Mes 09;22.351
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2023. Mes 08;22.769
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2023. Mes 07;24.063
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2023. Mes 06;24.489
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2023. Mes 05;23.288
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2023. Mes 04;23.559
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2023. Mes 03;23.486
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2023. Mes 02;23.469
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2023. Mes 01;23.268
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2022. Mes 12;23.245
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2022. Mes 11;22.865
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2022. Mes 10;22.457
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2022. Mes 09;20.621
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2022. Mes 08;21.317
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2022. Mes 07;22.930
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2022. Mes 06;22.852
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2022. Mes 05;21.526
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2022. Mes 04;21.838
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2022. Mes 03;21.710
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2022. Mes 02;21.725
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2022. Mes 01;21.548
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2021. Mes 12;21.701
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2021. Mes 11;21.340
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2021. Mes 10;21.156
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2021. Mes 09;19.244
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2021. Mes 08;20.045
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2021. Mes 07;21.568
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2021. Mes 06;21.464
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2021. Mes 05;19.667
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2021. Mes 04;19.635
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2021. Mes 03;19.713
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2021. Mes 02;19.537
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2021. Mes 01;19.528
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2020. Mes 12;20.059
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2020. Mes 11;20.072
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2020. Mes 10;20.271
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2020. Mes 09;19.229
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2020. Mes 08;20.140
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2020. Mes 07;20.796
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2020. Mes 06;20.789
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2020. Mes 05;20.938
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2020. Mes 04;21.080
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2020. Mes 03;21.269
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2020. Mes 02;22.796
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2020. Mes 01;22.411
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2019. Mes 12;22.622
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2019. Mes 11;22.414
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2019. Mes 10;21.758
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2019. Mes 09;20.028
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2019. Mes 08;21.012
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2019. Mes 07;21.885
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2019. Mes 06;23.036
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2019. Mes 05;21.469
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2019. Mes 04;21.925
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2019. Mes 03;22.191
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2019. Mes 02;22.068
Régimen General;93.11 Gestión de instalaciones deportivas;Mujeres;2019. Mes 01;21.685
Régimen General;93.12 Actividades de los clubes deportivos;Total;2025. Mes 12;65.623
Régimen General;93.12 Actividades de los clubes deportivos;Total;2025. Mes 11;64.388
Régimen General;93.12 Actividades de los clubes deportivos;Total;2025. Mes 10;62.700
Régimen General;93.12 Actividades de los clubes deportivos;Total;2025. Mes 09;55.046
Régimen General;93.12 Actividades de los clubes deportivos;Total;2025. Mes 08;44.662
Régimen General;93.12 Actividades de los clubes deportivos;Total;2025. Mes 07;43.112
Régimen General;93.12 Actividades de los clubes deportivos;Total;2025. Mes 06;45.356
Régimen General;93.12 Actividades de los clubes deportivos;Total;2025. Mes 05;56.992
Régimen General;93.12 Actividades de los clubes deportivos;Total;2025. Mes 04;60.750
Régimen General;93.12 Actividades de los clubes deportivos;Total;2025. Mes 03;62.038
Régimen General;93.12 Actividades de los clubes deportivos;Total;2025. Mes 02;61.919
Régimen General;93.12 Actividades de los clubes deportivos;Total;2025. Mes 01;61.352
Régimen General;93.12 Actividades de los clubes deportivos;Total;2024. Mes 12;60.797
Régimen General;93.12 Actividades de los clubes deportivos;Total;2024. Mes 11;59.439
Régimen General;93.12 Actividades de los clubes deportivos;Total;2024. Mes 10;58.016
Régimen General;93.12 Actividades de los clubes deportivos;Total;2024. Mes 09;50.696
Régimen General;93.12 Actividades de los clubes deportivos;Total;2024- Mes 08;41.981
Régimen General;93.12 Actividades de los clubes deportivos;Total;2024- Mes 07;39.703
Régimen General;93.12 Actividades de los clubes deportivos;Total;2024. Mes 06;44.487
Régimen General;93.12 Actividades de los clubes deportivos;Total;2024. Mes 05;49.793
Régimen General;93.12 Actividades de los clubes deportivos;Total;2024. Mes 04;56.618
Régimen General;93.12 Actividades de los clubes deportivos;Total;2024. Mes 03;58.189
Régimen General;93.12 Actividades de los clubes deportivos;Total;2024. Mes 02;57.832
Régimen General;93.12 Actividades de los clubes deportivos;Total;2024. Mes 01;57.315
Régimen General;93.12 Actividades de los clubes deportivos;Total;2023. Mes 12;56.860
Régimen General;93.12 Actividades de los clubes deportivos;Total;2023. Mes 11;55.673
Régimen General;93.12 Actividades de los clubes deportivos;Total;2023. Mes 10;54.651
Régimen General;93.12 Actividades de los clubes deportivos;Total;2023. Mes 09;48.509
Régimen General;93.12 Actividades de los clubes deportivos;Total;2023. Mes 08;39.438
Régimen General;93.12 Actividades de los clubes deportivos;Total;2023. Mes 07;37.295
Régimen General;93.12 Actividades de los clubes deportivos;Total;2023. Mes 06;38.621
Régimen General;93.12 Actividades de los clubes deportivos;Total;2023. Mes 05;48.371
Régimen General;93.12 Actividades de los clubes deportivos;Total;2023. Mes 04;54.139
Régimen General;93.12 Actividades de los clubes deportivos;Total;2023. Mes 03;55.454
Régimen General;93.12 Actividades de los clubes deportivos;Total;2023. Mes 02;55.917
Régimen General;93.12 Actividades de los clubes deportivos;Total;2023. Mes 01;55.345
Régimen General;93.12 Actividades de los clubes deportivos;Total;2022. Mes 12;54.783
Régimen General;93.12 Actividades de los clubes deportivos;Total;2022. Mes 11;53.583
Régimen General;93.12 Actividades de los clubes deportivos;Total;2022. Mes 10;52.426
Régimen General;93.12 Actividades de los clubes deportivos;Total;2022. Mes 09;45.655
Régimen General;93.12 Actividades de los clubes deportivos;Total;2022. Mes 08;37.121
Régimen General;93.12 Actividades de los clubes deportivos;Total;2022. Mes 07;36.868
Régimen General;93.12 Actividades de los clubes deportivos;Total;2022. Mes 06;37.714
Régimen General;93.12 Actividades de los clubes deportivos;Total;2022. Mes 05;46.364
Régimen General;93.12 Actividades de los clubes deportivos;Total;2022. Mes 04;52.157
Régimen General;93.12 Actividades de los clubes deportivos;Total;2022. Mes 03;53.017
Régimen General;93.12 Actividades de los clubes deportivos;Total;2022. Mes 02;53.074
Régimen General;93.12 Actividades de los clubes deportivos;Total;2022. Mes 01;52.238
Régimen General;93.12 Actividades de los clubes deportivos;Total;2021. Mes 12;51.812
Régimen General;93.12 Actividades de los clubes deportivos;Total;2021. Mes 11;50.712
Régimen General;93.12 Actividades de los clubes deportivos;Total;2021. Mes 10;49.167
Régimen General;93.12 Actividades de los clubes deportivos;Total;2021. Mes 09;42.192
Régimen General;93.12 Actividades de los clubes deportivos;Total;2021. Mes 08;35.242
Régimen General;93.12 Actividades de los clubes deportivos;Total;2021. Mes 07;34.903
Régimen General;93.12 Actividades de los clubes deportivos;Total;2021. Mes 06;36.341
Régimen General;93.12 Actividades de los clubes deportivos;Total;2021. Mes 05;42.190
Régimen General;93.12 Actividades de los clubes deportivos;Total;2021. Mes 04;44.655
Régimen General;93.12 Actividades de los clubes deportivos;Total;2021. Mes 03;44.770
Régimen General;93.12 Actividades de los clubes deportivos;Total;2021. Mes 02;43.911
Régimen General;93.12 Actividades de los clubes deportivos;Total;2021. Mes 01;43.497
Régimen General;93.12 Actividades de los clubes deportivos;Total;2020. Mes 12;43.849
Régimen General;93.12 Actividades de los clubes deportivos;Total;2020. Mes 11;42.993
Régimen General;93.12 Actividades de los clubes deportivos;Total;2020. Mes 10;42.678
Régimen General;93.12 Actividades de los clubes deportivos;Total;2020. Mes 09;37.126
Régimen General;93.12 Actividades de los clubes deportivos;Total;2020. Mes 08;31.135
Régimen General;93.12 Actividades de los clubes deportivos;Total;2020. Mes 07;31.217
Régimen General;93.12 Actividades de los clubes deportivos;Total;2020. Mes 06;34.727
Régimen General;93.12 Actividades de los clubes deportivos;Total;2020. Mes 05;40.046
Régimen General;93.12 Actividades de los clubes deportivos;Total;2020. Mes 04;41.738
Régimen General;93.12 Actividades de los clubes deportivos;Total;2020. Mes 03;43.229
Régimen General;93.12 Actividades de los clubes deportivos;Total;2020. Mes 02;49.826
Régimen General;93.12 Actividades de los clubes deportivos;Total;2020. Mes 01;48.997
Régimen General;93.12 Actividades de los clubes deportivos;Total;2019. Mes 12;48.475
Régimen General;93.12 Actividades de los clubes deportivos;Total;2019. Mes 11;47.482
Régimen General;93.12 Actividades de los clubes deportivos;Total;2019. Mes 10;45.763
Régimen General;93.12 Actividades de los clubes deportivos;Total;2019. Mes 09;38.485
Régimen General;93.12 Actividades de los clubes deportivos;Total;2019. Mes 08;31.935
Régimen General;93.12 Actividades de los clubes deportivos;Total;2019. Mes 07;31.361
Régimen General;93.12 Actividades de los clubes deportivos;Total;2019. Mes 06;36.515
Régimen General;93.12 Actividades de los clubes deportivos;Total;2019. Mes 05;40.305
Régimen General;93.12 Actividades de los clubes deportivos;Total;2019. Mes 04;45.126
Régimen General;93.12 Actividades de los clubes deportivos;Total;2019. Mes 03;46.317
Régimen General;93.12 Actividades de los clubes deportivos;Total;2019. Mes 02;46.215
Régimen General;93.12 Actividades de los clubes deportivos;Total;2019. Mes 01;45.410
Régimen General;93.12 Actividades de los clubes deportivos;Hombres;2025. Mes 12;43.325
Régimen General;93.12 Actividades de los clubes deportivos;Hombres;2025. Mes 11;42.579
Régimen General;93.12 Actividades de los clubes deportivos;Hombres;2025. Mes 10;41.510
Régimen General;93.12 Actividades de los clubes deportivos;Hombres;2025. Mes 09;37.380
Régimen General;93.12 Actividades de los clubes deportivos;Hombres;2025. Mes 08;30.574
Régimen General;93.12 Actividades de los clubes deportivos;Hombres;2025. Mes 07;28.113
Régimen General;93.12 Actividades de los clubes deportivos;Hombres;2025. Mes 06;28.909
Régimen General;93.12 Actividades de los clubes deportivos;Hombres;2025. Mes 05;37.620
Régimen General;93.12 Actividades de los clubes deportivos;Hombres;2025. Mes 04;40.648
